PROJECT_COUNT,REPORT_MONTH,G_PROJECT_KEY,ERC_CD,ORG,PROJECT_NAME,CONTRACT_STATUS,INSTALLED_CAP_MW,REPORTED_INST_CAP_MW,CONTRACTED_CAP_MW,PROJECT_TYPE,CONTRACT_TYPE,TECHNOLOGY_A_GROUP_1,TECHNOLOGY_A_GROUP_2,TECHNOLOGY_B_GROUP_1,TECHNOLOGY_B_GROUP_2,PRIMARY_FUEL_A_GROUP_1,PRIMARY_FUEL_A_GROUP_3,PRIMARY_FUEL_A_DETAIL,UTILIZATION,SCOD,COD,LICENSINGNO,EGAT_SYS_GEN,ERC_DISTRICT_NO,ERC_DISTRICT,PROVINCE,DISTRICT,SUBDISTRICT,COUNTRY_ZONE,IS_SHARING_LIC,SPP_VSPP_PLANT_CD,PPA_CONTRACT_NO,DISPLAY_ADDR,SPP_VSPP_ROWID,LINK_KV,SUBSTATION,EGAT_SUB,SOURCE
1,Sep 2022,2839,1122951,PEA,???.?????????????? ?????????,???? PPA ???? ?????? COD,3,3,2.85,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,,Power Generation,44714,,??? 01-1(1)/65-1087,NO   ,12,?????? 12 (?????),????,?????????,???????,??????,YES  ,PEA-2857-VS3-416,BMF1-PEA-002/2562,?????? ?.?.3?. ?????? 385 ??????? 5 ??????????? ?????????????? ??????????? ???????????? 95130,22764,33,,BLG,vlook
1,Sep 2022,2845,1122957,PEA,???.?????????????? ??????,???? PPA ???? ?????? COD,3,3,2.85,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,,Power Generation,44715,,Unknown,NO   ,12,?????? 12 (?????),???????,??????,??????,??????,NO   ,PEA-2856-VS3-416,BMF1-PEA-001/2562,?.?????? ?.?????? ?.???????,22763,33,?????????,MD,vlook
1,Sep 2022,2847,1122959,PEA,???.?????????? ???? ????????,COD ????,6,6,4.4,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,MSW,,Power Generation,44560,44193,??? 01-1(1)/63-947,NO   ,11,?????? 11 (????????????),??????,???????????,?????,??????,NO   ,PEA-2859-S2-612,FiT-PEA-002/2562,?????? ??3? 685 ??????? 1 ????????? ???????????????? ????????????? ???????????? 81000,22766,33,?????? 2,KA,vlook
1,Sep 2022,308,1120570,PEA,?????? ???? ??????????? ?????,COD ????,0.01,0.01,0.01,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,??????????,Power Generation,,40690,Exempt,NO   ,11,?????? 11 (????????????),????,?????????,???????????,??????,NO   ,PEA-0049-VS2-110,VSPP-PEA-S2 001/2553,?.????????? ?.????,11544,33,?????????,LR,vlook
1,Sep 2022,3090,1123192,PEA,????????????????????????? 3 ???????????????????????,???? PPA ???? ?????? COD,0.08432,0.08432,0.08432,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,,Power Generation,,,Unknown,NO   ,12,?????? 12 (?????),?????,??????????,??????,??????,NO   ,VS6400001854,,?.?????? ?.?????????? ?.?????,25175,33,,SKL,vlook
1,Sep 2022,3093,1123195,PEA,????????????????????????? 3 ???????????????????????,???? PPA ???? ?????? COD,0.11904,0.11904,0.11904,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,,Power Generation,,,Unknown,NO   ,12,?????? 12 (?????),?????,??????????,??????,??????,NO   ,VS6400001855,,74 ?.?????? ?.?????????? ?.?????,25178,33,,SKL,vlook
1,Sep 2022,3103,1123205,PEA,?????? ??????? ???????? 1 ?????,?????????????? ?????????? PPA,3.5,3.5,1.5,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,,Power Generation,,,Unknown,NO   ,12,?????? 12 (?????),????,????,??????,??????,NO   ,VS6490001162,,?.?????? ?.???? ?.????,25209,33,?????????,YL2,vlook
1,Sep 2022,3115,1123217,PEA,????????????????????????? 2 ????????????????????,???? PPA ???? ?????? COD,0.06138,0.06138,0.06138,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,,Power Generation,,,Unknown,NO   ,11,?????? 11 (????????????),????,?????????,???????,??????,NO   ,VS6400001890,,70 ?.??????? ?.????????? ?.????,25198,33,????,LSN,vlook
1,Sep 2022,3116,1123218,PEA,????????????????????????? 2 ??????????????????,???? PPA ???? ?????? COD,0.15345,0.15345,0.15345,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,,Power Generation,,,Unknown,NO   ,11,?????? 11 (????????????),????,?????????,???????,??????,NO   ,VS6400001889,,?.??????? ?.????????? ?.????,25199,33,????,LSN,vlook
1,Sep 2022,3173,1123275,PEA,?????? ????????????????? (??????? 1) ?????,?????????????? ?????????? PPA,6,6,5.7,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,,Power Generation,,,Unknown,NO   ,12,?????? 12 (?????),????,????,????,??????,NO   ,VS6490001008,,?.???? ?.???? ?.????,25218,33,?????????,YL2,vlook
1,Sep 2022,3174,1123276,PEA,?????? ???????????? ?????????? ?????,?????????????? ?????????? PPA,3,3,2.8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,,Power Generation,,,Unknown,NO   ,12,?????? 12 (?????),????,????,????,??????,NO   ,VS6490001010,,?.???? ?.???? ?.????,25219,33,?????????,YL2,vlook
1,Sep 2022,3229,1123331,PEA,????????????????????????? 2 ????????????????????,???? PPA ???? ?????? COD,0.14074,0.14074,0.14074,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,,Power Generation,,,Unknown,NO   ,11,?????? 11 (????????????),??????,???????????,????????,??????,NO   ,VS6400001884,,?.???????? ?.??????????? ?.??????,25111,33,?????? 1,CM1,vlook
1,Sep 2022,3230,1123332,PEA,????????????????????????? 2 ????????????????????????,???? PPA ???? ?????? COD,0.16523,0.16523,0.16523,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,,Power Generation,,,Unknown,NO   ,11,?????? 11 (????????????),??????,???????????,????????,??????,NO   ,VS6400001886,,?.???????? ?.??????????? ?.??????,25112,33,?????? 1,CM1,vlook
1,Sep 2022,3240,1123342,PEA,????????????????????????? 2 ??????????????????? 2,???? PPA ???? ?????? COD,0.04743,0.04743,0.04743,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,,Power Generation,,,Unknown,NO   ,11,?????? 11 (????????????),?????,??????????,?????????,??????,NO   ,VS6400001888,,?.????????? ?.?????????? ?.?????,25126,33,,PN2,vlook
1,Sep 2022,3243,1123345,PEA,?????? ???????????????????????? ?????,?????????????? ?????????? PPA,3,3,2.85,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,,Power Generation,,,Unknown,NO   ,11,?????? 11 (????????????),?????????????,??????,???????,??????,NO   ,VS6490001011,,?.??????? ?.?????? ?.?????????????,25129,33,?????,YL,vlook
1,Sep 2022,3246,1123348,PEA,?????? ??????? ???????????? ?????,?????????????? ?????????? PPA,3,3,3,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,,Power Generation,,,Unknown,NO   ,11,?????? 11 (????????????),?????????????,??????,???????,??????,NO   ,VS6490000929,,?.??????? ?.?????? ?.?????????????,25130,33,?????,YL,vlook
1,Sep 2022,3250,1123352,PEA,?????? ??????? ???????? 7 ?????,?????????????? ?????????? PPA,3.5,3.5,3,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,,Power Generation,,,Unknown,NO   ,12,?????? 12 (?????),???????,???????,??????,??????,NO   ,VS6490001163,,?.?????? ?.??????? ?.???????,25134,33,??????? 1,PTN,vlook
1,Sep 2022,3252,1123354,PEA,????????????????????????? 2 ??????????????????? 1,???? PPA ???? ?????? COD,0.09424,0.09424,0.09424,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,,Power Generation,,,Unknown,NO   ,11,?????? 11 (????????????),?????,??????????,????????,??????,NO   ,VS6400001887,,?.???????? ?.?????????? ?.?????,25136,33,,PN2,vlook
1,Sep 2022,3267,1123369,PEA,?????? ?????????????????? (???????1) ?????,?????????????? ?????????? PPA,6,6,5.7,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,,Power Generation,,,Unknown,NO   ,12,?????? 12 (?????),?????,?????,?????,??????,NO   ,VS6490001005,,?.????? ?.????? ?.?????,25153,33,????,CHA,vlook
1,Sep 2022,3268,1123370,PEA,?????? ????? ?????? ??????????? ?????,?????????????? ?????????? PPA,3,3,2.8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,,Power Generation,,,Unknown,NO   ,12,?????? 12 (?????),?????,?????,?????,??????,NO   ,VS6490001006,,?.????? ?.????? ?.?????,25154,33,????,CHA,vlook
1,Sep 2022,3290,1123392,PEA,?????? ??????? ???????? 9 ?????,?????????????? ?????????? PPA,3.5,3.5,3,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,,Power Generation,,,Unknown,NO   ,12,?????? 12 (?????),????????,?????,??????????,??????,NO   ,VS6490001164,,?.?????????? ?.????? ?.????????,25045,33,?????????,SUK,vlook
1,Sep 2022,332,1120718,PEA,?????? ?????????????????????????? ?????,COD ????,0.32,0.32,0.3,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,MSW,???,Power Generation,,40277,Exempt,NO   ,11,?????? 11 (????????????),?????????????,??????,???????????,??????,NO   ,PEA-0189-VS2-612,VSPP-PEA-S2 004/2552,?.?????? ?.?????????????,11033,33,??????,TS,vlook
1,Sep 2022,3323,1123425,PEA,????????????????????????? 3 ?????????????????????,???? PPA ???? ?????? COD,0.11191,0.11191,0.11191,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,,Power Generation,,,Unknown,NO   ,12,?????? 12 (?????),????,?????????,?????,??????,NO   ,VS6400001851,,?.????? ?.????????? ?.????,25236,33,????,TH,vlook
1,Sep 2022,3378,1123480,PEA,????????????????????????? 3 ??????????????????,???? PPA ???? ?????? COD,0.15934,0.15934,0.15934,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,,Power Generation,,,Unknown,NO   ,12,?????? 12 (?????),????,?????????,?????,??????,NO   ,VS6400001856,,?.????? ?.????????? ?.????,25290,33,???? 1,YL,vlook
1,Sep 2022,3390,1123492,PEA,????????????????????????? 2 ????????????????????,???? PPA ???? ?????? COD,0.12772,0.12772,0.12772,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,,Power Generation,,,Unknown,NO   ,11,?????? 11 (????????????),??????,???????????,?????,??????,NO   ,VS6400002408,,94 ?.????? ?.??????????? ?.??????,25302,33,?????? 2,KA,vlook
1,Sep 2022,356,1120221,PEA,?????? ???? ?????? ?????,COD ????,0,1,1,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,???????,Power Generation,39873,40053,??? 01-1(1)/52-037,NO   ,11,?????? 11 (????????????),????????????,??????,??????,??????,YES  ,PEA-0169-VS2-515,VSPP-PEA-S2-001/2552,?????? 23 ??????? 6 ????????????? ?????????? ??????????? ??????????????????? ???????????? 84150,10884,33,????,SRT,vlook
1,Sep 2022,357,1120305,PEA,?????? ???? ?? ?????????? ?????,COD ????,1.415,1.5,1.5,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,40330,39920,??? 01-1(1)/52-026,NO   ,11,?????? 11 (????????????),????????????,??????,?????????,??????,NO   ,PEA-0162-VS2-515,VSPP-PEA 054/2550,?????? 24/5 ??????? 4 ????????? ????????????? ??????????? ??????????????????? ???????????? 89130,11669,33,??????2,SRT,vlook
1,Sep 2022,360,1120377,PEA,?????? ???? ???????? ???????????? ?????,COD ????,1.095,1.021,0.99,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,??????????,Power Generation,41194,41156,??? 01-1(1)/55-221,NO   ,11,?????? 11 (????????????),??????,??????,??????,??????,NO   ,PEA-0759-VS2-515,VSPP-PEA 049/2550,?????? 184 ??????? 1 ?????????? ??????????? ????????????? ???????????? 80240,11037,33,????????,TS,vlook
1,Sep 2022,370,1120181,PEA,?????? ??????????????? ?????,COD ????,2.32,2.2,2,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,39721,40022,??? 01-1(1)/52-031,NO   ,11,?????? 11 (????????????),????,?????,???????????,??????,NO   ,PEA-0133-VS2-515,VSPP-PEA 043/2551,?????? 168 ??????? 1 ???????-????? ??????????????? ?????????? ??????????? ???????????? 92000,10954,33,????,LR,vlook
1,Sep 2022,373,1120253,PEA,?????? ????????????????? ?????,COD ????,7.927,3,3,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,40390,40480,??? 01-1(1)/53-093,NO   ,11,?????? 11 (????????????),????????????,??????,???????,??????,YES  ,PEA-0142-VS2-515,???.003/2550,"?????? 182, 182/1 ??????? 12 ??????????? ??????????? ??????????? ??????????????????? ???????????? 84170",10881,33,????,SRT,vlook
1,Sep 2022,378,1120260,PEA,?????? ??? ???????? ???????????? ?????,COD ????,2.902,2.8,2.8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,39706,39819,??? 01-1(1)/53-113,NO   ,11,?????? 11 (????????????),????????????,??????,??????,??????,NO   ,PEA-0156-VS2-515,VSPP-PEA 079/2551,?????? 111 ??????? 3 ?????????? ??????????? ??????????????????? ???????????? 84150,10879,33,????,SRT,vlook
1,Sep 2022,381,1120193,PEA,?????? ???????? ?????????? ???????? ?????,COD ????,4.6,3.2,1,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,,40276,??? 01-1(1)/53-077,NO   ,11,?????? 11 (????????????),??????,?????,?????,??????,NO   ,PEA-0161-VS2-515,VSPP-PEA-S2-002/2553,?????? 145 ??????? 2 ????????? ?????????? ????????????? ???????????? 81120,10758,33,????????,KA,vlook
1,Sep 2022,398,1120216,PEA,?????? ??????????????????? ?????,COD ????,3.512,2,2,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,,39358,??? 01-1(1)/52-025,NO   ,11,?????? 11 (????????????),????????????,??????,????????,??????,NO   ,PEA-0143-VS2-515,???.010/2550,?????? 29/3 ??????? 5 ????????? - ????????? ???????????? ??????????? ??????????????????? ???????????? 84210,11665,33,????????,SRT,vlook
1,Sep 2022,401,1120198,PEA,?????? ????????????????? ?????,COD ????,4.366,2.25,2.05,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,39797,40052,??? 01-1(1)/52-046,NO   ,11,?????? 11 (????????????),????,?????,??????,??????,NO   ,PEA-0160-VS2-515,VSPP-PEA-062/2551,?????? 99 ??????? 3 ?????????? ?????????? ??????????? ???????????? 92150,11605,33,??????,LR,vlook
1,Sep 2022,408,1120347,PEA,?????? ???????? ???? ???????? ?????,COD ????,2.19,3.189,3,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,40178,40990,??? 01-1(1)/55-189,NO   ,11,?????? 11 (????????????),??????,???????,???????,??????,NO   ,PEA-0768-VS2-515,VSPP-PEA 149/2552,?????? 33/4 ??????? 2 ??????????? ???????????? ????????????? ???????????? 81110,11931,33,???????,PN1,vlook
1,Sep 2022,414,1120224,PEA,?????? ?????? (?????????) ????? (?????),COD ????,2.452,0.952,0.922,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,,40051,??? 01-1(1)/52-040,NO   ,11,?????? 11 (????????????),????,?????,??????,??????,NO   ,PEA-0157-VS2-515,VSPP-PEA-S2 003/2552,?????? 99/9 ??????? 2 ????????-?????? ?????????? ?????????? ??????????? ???????????? 92150,11604,33,??????,LR,vlook
1,Sep 2022,418,1120229,PEA,?????? ??????????????????????? ????? (?????),COD ????,0,2,1.9,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,39538,40106,??? 01-1(1)/52-049,NO   ,11,?????? 11 (????????????),??????,?????????,???????,??????,YES  ,PEA-0130-VS2-515,VSPP-PEA 036/2551,?????? 98 ??????? 6 ????????????-?????? ??????????? ?????????????? ????????????? ???????????? 81130,10608,33,?????? 1,KA,vlook
1,Sep 2022,465,1120309,PEA,?????? ??????? ?????,COD ????,1.94,1.25,1,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,,39736,??? 01-1(1)/53-076,NO   ,11,?????? 11 (????????????),????,?????,??????,??????,NO   ,PEA-0149-VS2-515,VSPP-PEA-S2 001/2551,?????? 55/5 ??????? 2 ????????-?????? ?????????? ?????????? ??????????? ???????????? 92150,11606,33,??????,LR,vlook
1,Sep 2022,468,1120227,PEA,?????? ???????????????????? ????? (?????) (?????????????),COD ????,5.716,5.516,2.856,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,39859,40043,??? 01-1(1)/52-045,NO   ,11,?????? 11 (????????????),??????,?????????,?????????,??????,NO   ,PEA-0096-VS2-515,VSPP-PEA-186/2551,?????? 592 ??????????-?????? ????????????? ?????????????? ????????????? ???????????? 81160,11934,33,???????,PN1,vlook
1,Sep 2022,469,1120237,PEA,?????? ???????????????????? ????? (?????) (??????????????),COD ????,3.104,2.856,2.856,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,39518,39619,??? 01-1(1)/52-060,NO   ,11,?????? 11 (????????????),??????,?????,??????????,??????,NO   ,PEA-0147-VS2-515,???.001/2551,?????? 142 ??????? 1 ?????????-??????????? ?????????????? ?????????? ????????????? ???????????? 81120,10756,33,????????,KA,vlook
1,Sep 2022,470,1120228,PEA,?????? ???????????????????? ????? (?????) (??????????????),COD ????,4.35,2.856,2.856,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,39490,39619,??? 01-1(1)/52-048,NO   ,11,?????? 11 (????????????),??????,???????,??????????,??????,NO   ,PEA-0148-VS2-515,???.002/2551,?????? 258 ??????? 2 ??????????-??????? ?????????????? ???????????? ????????????? ???????????? 81110,11932,33,???????,PN1,vlook
1,Sep 2022,471,1120270,PEA,?????? ??????????????????? ????? (?????????????),COD ????,4.59,3.5,1,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,????????,Power Generation,39539,39751,??? 01-1(1)/54-143,NO   ,11,?????? 11 (????????????),????????????,??????,?????????,??????,YES  ,PEA-0109-VS2-515,VSPP-PEA 031/2551,?????? 11/1 ?????????-????????? ????????????? ??????????? ??????????????????? ???????????? 84210,11667,33,????????,SRT,vlook
1,Sep 2022,472,1120271,PEA,?????? ??????????????????? ????? (??????????),COD ????,3.128,2.552,1,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,39539,39750,??? 01-1(1)/54-144,NO   ,11,?????? 11 (????????????),????????????,??????,??????,??????,NO   ,PEA-0155-VS2-515,???.003/2551,?????? 30 ??????? 4 ?????????-??????? ?????????? ??????????? ??????????????????? ???????????? 84210,11666,33,????????,SRT,vlook
1,Sep 2022,529,1120728,PEA,?????? ??????? ???????? ????? (??????? 2),COD ????,3.285,3.189,3,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,??????????,Power Generation,41244,41827,??? 01-1(1)/55-234,NO   ,11,?????? 11 (????????????),??????,??????,????????,??????,NO   ,PEA-0911-VS2-515,VSPP-PEA-026/2554,?????? 168 ??????? 2 ???????????? ??????????? ????????????? ???????????? 81140,10611,33,?????? 1,KA,vlook
1,Sep 2022,543,1120742,PEA,?????? ??????? ???????????? ?????,COD ????,9.5,9.5,9.2,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,????????,Power Generation,41455,41348,??? 01-1(1)/56-257,NO   ,11,?????? 11 (????????????),?????????????,??????,???????,??????,NO   ,PEA-1601-VS2-416,VSPP-PEA-022/2554,?????? 289 ??????? 5 ?????????-??????????? ??????????? ??????????? ???????????????????? ???????????? 80110,12038,33,????????,TS,vlook
1,Sep 2022,660,1120797,PEA,?????? ???? ???????????????? ?????,COD ????,4.94,5.328,5.228,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,????????,Power Generation,41578,41614,??? 01-1(1)/56-273,NO   ,11,?????? 11 (????????????),????,?????????,?????,??????,NO   ,PEA-0894-VS2-416,VSPP-PEA-056/2555,?????? 124/1 ??????? 2 ????????? ?????????????? ??????????? ???????????? 92140,11545,33,?????????,LR,vlook
1,Sep 2022,671,1120807,PEA,?????? ??????? ?????,COD ????,7.5,7.5,6.5,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,????????,Power Generation,41639,41677,??? 01-1(1)/56-323,NO   ,11,?????? 11 (????????????),????,?????,??????,??????,NO   ,PEA-1122-VS2-416,VSPP-PEA-009/2555,?????? 55/5 ??????? 2 ????????-?????? ?????????? ?????????? ??????????? ???????????? 92150,11607,33,??????,LR,vlook
1,Sep 2022,797,1120908,PEA,?????? ???? ?????? ????? (??????? 2) ,COD ????,2.996,2,2,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,???????,Power Generation,,41681,??? 01-1(1)/52-037,NO   ,11,?????? 11 (????????????),????????????,??????,??????,??????,YES  ,PEA-1197-VS2-515,VSPP-PEA-S2-001.1/2552,?????? 23 ??????? 6 ????????????? ?????????? ??????????? ??????????????????? ???????????? 84150,12146,33,????,SRT,vlook
1,Sep 2022,849,1120960,PEA,???????? ??????????,COD ????,0.00688,0.00688,0.00688,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,??????????,Power Generation,41274,41633,Exempt,NO   ,11,?????? 11 (????????????),??????,???????????,???????,??????,NO   ,PEA-0802-VS2-110,VSPP-PEA-027/2554,?.??????? ?.????? ?.??????,10614,33,?????? 2,KA,vlook
1,Sep 2022,873,1120984,PEA,???. ????????? ????? ?????,COD ????,8.876,6.9,5,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,??????????,Power Generation,42490,42520,??? 01-1(1)/59-547,NO   ,11,?????? 11 (????????????),?????????????,?????????,???????,??????,YES  ,PEA-1579-VS2-416,VSPP-PEA-046/2558,?????? 118/1 ??????? 8 ??????????? ?????????????? ???????????????????? ???????????? 80190,12015,33,???????,NT,vlook
1,Sep 2022,874,1120985,PEA,???. ?????? ???? ?? ????????????,COD ????,2.47,1.616,1.5,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,???????????????,Power Generation,42329,42377,??? 01-1(1)/58-438,NO   ,11,?????? 11 (????????????),??????,????????,?????????????,??????,NO   ,PEA-1588-VS2-515,VSPP-PEA-043/2556,?????? 89 ??????? 5 ????????????????? ????????????? ????????????? ???????????? 81120,12025,33,????????,KA,vlook
1,Sep 2022,877,1120988,PEA,???. ?.?????????????? ??????????,COD ????,3.39,2.4,2,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,???????,Power Generation,41974,42179,??? 01-1(1)/57-395,NO   ,11,?????? 11 (????????????),????????????,???????,???????,??????,NO   ,PEA-1586-VS2-515,VSPP-PEA-047/2556,?????? 2/1 ??????? 8 ??????????? ???????????? ??????????????????? ???????????? 84350,12022,33,????????,SRT,vlook
1,Sep 2022,884,1120995,PEA,???.????????????,COD ????,1,1,0.99,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,????????,Power Generation,41577,41676,??? 01-1(1)/56-329,NO   ,11,?????? 11 (????????????),?????????????,???????,????????,??????,NO   ,PEA-1241-VS2-515,VSPP-PEA-090/2555,?????? 193 ??????? 3 ???????????? ???????????? ???????????????????? ???????????? 80000,11072,33,????????????? 1,NT,vlook
1,Sep 2022,933,1121044,PEA,???.???? ???? ????????,COD ????,7.5,7.5,7,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,????????,Power Generation,43333,43602,??? 01-1(1)/62-856,NO   ,12,?????? 12 (?????),????,????,????????????,??????,NO   ,PEA-0896-VS3-416,VSPP-PEA-021/2555,?????? 105/37 ??????? 5 ???????????????? ????????? ??????????? ???????????? 95110,11547,33,??????????,BLG,vlook
1,Sep 2022,970,1121081,PEA,???.??.??.??.???????????????,COD ????,9,8,8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,????????,Power Generation,41820,41729,??? 01-1(1)/56-317,NO   ,12,?????? 12 (?????),?????,???????,??????,??????,NO   ,PEA-1217-VS3-416,VSPP-PEA-106/2555,?????? 508/1 ??????? 4 ??????????-???????? ?????????? ???????????? ???????????? ???????????? 90110,10806,33,??????? 3,HY2,vlook
1,Sep 2022,1001,1121112,PEA,?????? ??????? ????? (?????????????? 2 ????????????),COD ????,5.5,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,??????????,Power Generation,42369,42488,??? 01-1(1)/59-572,NO   ,7,?????? 7 (???????),???????,??????????,???????,???????,NO   ,PEA-1046-VNE2-110,PVF1-PEA-058/2558,?????? 1212 ??????? 1 ??????????? ??????????????? ?????????????? ???????????? 27210,11114,22,??????????,WNK,gis
1,Sep 2022,1002,1121113,PEA,?????? ??????? ????? (?????????????? 1 ????????????),COD ????,5.5,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,??????????,Power Generation,42369,42488,??? 01-1(1)/59-571,NO   ,7,?????? 7 (???????),???????,??????????,???????,???????,NO   ,PEA-1034-VNE2-110,PVF1-PEA-053/2558,?????? 1211 ??????? 1 ??????????? ??????????????? ?????????????? ???????????? 27250,11115,22,??????????,WNK,gis
1,Sep 2022,1005,1121116,PEA,???.????.??.???. ??????????,COD ????,5.1,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,??????????,Power Generation,42369,42367,??? 01-1(1)/58-491,NO   ,2,?????? 2 (????????),??????,????????,????????,????????,NO   ,PEA-1038-VN2-110,PVF1-PEA-002/2558,?????? 88 ??????? 5 ???????????? ????????????? ????????????? ???????????? 66160,11433,22,??????,PHICHIT (22 kV),vlook
1,Sep 2022,1009,1121120,PEA,?????? ??????? ????? (????????????????? ????????????),COD ????,5.5,6,6,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,??????????,Power Generation,42369,42488,??? 01-1(1)/59-573,NO   ,7,?????? 7 (???????),???????,??????????,??????????,???????,NO   ,PEA-1026-VNE2-110,PVF1-PEA-071/2558,?????? 203 ??????? 12 ?????????????? ??????????????? ?????????????? ???????????? 27210,11532,22,??????????,WNK,gis
1,Sep 2022,101,1120664,PEA,????????????????????????? ??-???????? ????? ?????????????,COD ????,7.711,6.84,6.5,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,??????????,Power Generation,41274,41306,??? 01-1(1)/56-251,NO   ,3,?????? 3 (?????????),?????????,?????????,?????????,????????,NO   ,PEA-0330-VN3-110,VSPP-PEA 039/2552,"?????? 311,311/1 ??????? 2 ????????????? ?????????????? ???????????????? ???????????? 67160",11263,22,?????????,BGS,vlook
